type,file_id,file_name,file_type,file_url,access_level,download_file_links,dataset.dataset_uuid
file,eb493590-54e4-5f70-87bf-4c8071e35de7,DFCI_submission_Moody_201508.zip,ZIP,DFCI/DFCI_submission_Moody_201508.zip,Open,DFCI_submission_Moody_201508.zip,aeaaa54e-b287-5fa3-bbe0-e48e4b5381ef
file,ad9c8055-19ea-52a3-a0cf-343c9057ede4,DFCI_submission_Shao_201602.zip,ZIP,DFCI/DFCI_submission_Shao_201602.zip,Open,DFCI_submission_Shao_201602.zip,2299a744-d784-5161-a0a7-358a986542d6
file,f5f63882-2a09-54c9-b68d-2f697cfe55bf,DRC_Natural_Products_Screening_NSCLC.zip,ZIP,UTSW/DRC_Natural_Products_Screening_NSCLC.zip,Open,DRC_Natural_Products_Screening_NSCLC.zip,2ff9e6a2-f31f-5b5c-9d1a-cbeac2a663af
file,8a97c4f6-67aa-55e6-962b-515db0fe3c43,DrugSensitivity_OncoTarget_OncoTreat.zip,ZIP,Columbia/DrugSensitivity_OncoTarget_OncoTreat.zip,Open,DrugSensitivity_OncoTarget_OncoTreat.zip,b21c581f-c9cf-527a-ba94-86f666d0ea40
file,7697c71d-6ff7-58b2-b9f7-8c520524ab28,EDDY_GBM_Pathways.zip,ZIP,TGen/EDDY_GBM_Pathways.zip,Open,EDDY_GBM_Pathways.zip,8fee876f-051a-5cd9-ac05-65adb1dbe8d0
file,08058e92-705e-5b7a-86e8-05c2d0055e40,EGFRvariants_Glioblastoma_MouseModels_LipidMetabolism.zip,ZIP,OHSU-2/EGFRvariants_Glioblastoma_MouseModels_LipidMetabolism.zip,Open,EGFRvariants_Glioblastoma_MouseModels_LipidMetabolism.zip,8d968426-f9d3-579c-8c52-dda94641b4f3
file,5184b320-6d75-5bef-b29b-7e3d267ac33c,Functional_Kinomics_Head_Neck_Cancer.zip,ZIP,FHCRC-1/Functional_Kinomics_Head_Neck_Cancer.zip,Open,Functional_Kinomics_Head_Neck_Cancer.zip,2324aa09-4c13-57ac-a105-0625c711edc0
file,fefb6998-5528-5d87-9b83-dba85f4201cf,Functional_Somatic_Mutations_Cancer.zip,ZIP,UTMDA-2/Functional_Somatic_Mutations_Cancer.zip,Open,Functional_Somatic_Mutations_Cancer.zip,2d7b644f-8d51-5876-895d-d649c381257d
file,4138ee19-822a-59b2-b2e8-c22b620a01a9,GBM_Transcriptome.zip,ZIP,TGen/GBM_Transcriptome.zip,Open,GBM_Transcriptome.zip,2a81df6b-99bf-5921-bd57-ca99db8dd2b3
file,11735f5b-7346-59c4-a139-ea64e4d33669,Gene_Expression_Profiling_Mouse.zip,ZIP,UCSF-2/Gene_Expression_Profiling_Mouse.zip,Open,Gene_Expression_Profiling_Mouse.zip,7bd6cfc6-a52e-5f38-b940-1f0e233b5a11
file,c4b99106-70fe-57c0-8002-cbad3a5979a1,Genetic_Chemical_Perturbations_HCT116_Cells.zip,ZIP,UTSW/Genetic_Chemical_Perturbations_HCT116_Cells.zip,Open,Genetic_Chemical_Perturbations_HCT116_Cells.zip,64b3aab6-809b-5c88-9277-a9b612d87190
file,47ac893d-992d-5ff1-a40c-fd63e4e5dda7,High_Grade_GBM_Interactome.zip,ZIP,Columbia/High_Grade_GBM_Interactome.zip,Open,High_Grade_GBM_Interactome.zip,090bb7e2-ca4c-59fc-84cf-ad0fb1492818
file,06c94c92-e7da-5be9-bdf7-b164b75b68aa,HNSCC_Druggable_Cisplatin_Mendez_2013.zip,ZIP,FHCRC-1/HNSCC_Druggable_Cisplatin_Mendez_2013.zip,Open,HNSCC_Druggable_Cisplatin_Mendez_2013.zip,a1afb930-a710-51a7-a64b-5ef80cc01924
file,89cc4c79-e098-58f9-bbd1-2e74fb7b2843,HT_PPI_Hippo_Pathway_Profiling.zip,ZIP,Emory/HT_PPI_Hippo_Pathway_Profiling.zip,Open,HT_PPI_Hippo_Pathway_Profiling.zip,323d93ba-2c12-5cab-b80c-464234ba818f
file,03ae319c-3a31-543a-8757-0ca4d7ac17fa,HT_PPI_Immunity_Enhancers_Cancer.zip,ZIP,Emory/HT_PPI_Immunity_Enhancers_Cancer.zip,Open,HT_PPI_Immunity_Enhancers_Cancer.zip,395c6ac4-067e-580d-a5e9-21da0631e193
file,17f3a8e3-b50d-5d05-b2d9-82a0b66e2c8b,HT_PPI_Screening_Lung_Cancer.zip,ZIP,Emory/HT_PPI_Screening_Lung_Cancer.zip,Open,HT_PPI_Screening_Lung_Cancer.zip,a28167ae-65d9-5f06-908f-a4e899d3d90e
file,1f142485-1023-5dd3-aeea-c814a86f6964,HTS_Mutations_Endometrial_Cancer.zip,ZIP,UTMDA-2/HTS_Mutations_Endometrial_Cancer.zip,Open,HTS_Mutations_Endometrial_Cancer.zip,e4e4817a-ea3d-5fa6-ad93-5a3df855dba7
file,1501e282-5527-5b81-a78f-fd0699eb3018,Integrative_Genomic_Approaches_NBL.zip,ZIP,UCSF-2/Integrative_Genomic_Approaches_NBL.zip,Open,Integrative_Genomic_Approaches_NBL.zip,1fe65f01-d906-5ae1-a36b-a894b435a98d
file,bf3b3523-5cdf-5cf4-9b96-c158dbbf6e89,LCMS_PRAS40.zip,ZIP,Emory/LCMS_PRAS40.zip,Open,LCMS_PRAS40.zip,2d7d0d4d-d32b-512b-beff-d85c9f8065bd
file,c6596e9c-4eb7-5374-a1cf-706917123dac,LUAD-Proteome_Signaling.zip,ZIP,Columbia/LUAD-Proteome_Signaling.zip,Open,LUAD-Proteome_Signaling.zip,b0f88c6d-2f2f-5298-aeb4-e79fedaf39bd
file,b2ae4081-8fcc-5c86-a69e-e328067e39d6,Lung_Cancer_Natural_Products_Screening.zip,ZIP,UTSW/Lung_Cancer_Natural_Products_Screening.zip,Open,Lung_Cancer_Natural_Products_Screening.zip,d0ea71a3-46b2-57dc-bc93-6a62effb8718
file,5ff7cbb1-eb72-5e99-9422-c945edeab000,Mapping_Function_Rare_Oncogenic_Variants.zip,ZIP,DFCI/Mapping_Function_Rare_Oncogenic_Variants.zip,Open,Mapping_Function_Rare_Oncogenic_Variants.zip,d1bb7a71-50b7-567d-a5d9-cfabc0f7aa3c
file,34101297-f4a7-57e8-8c50-7f1a2864f902,Master_Regulator_Analysis_T-ALL.zip,ZIP,Columbia/Master_Regulator_Analysis_T-ALL.zip,Open,Master_Regulator_Analysis_T-ALL.zip,aa42f6fd-5fe2-53d2-87d9-d7045f702447
file,43fa1ef2-ca2c-5dae-8bdb-31e311b8d672,mCRC_scRNA_TumorSPP1Positive.zip,ZIP,Stanford/mCRC_scRNA_TumorSPP1Positive.zip,Open,mCRC_scRNA_TumorSPP1Positive.zip,ab0ba510-55e4-58ab-b246-271f5fb51105
file,f94b4066-b4b8-5d95-a968-59af74039045,MEDICI.zip,ZIP,Emory/MEDICI.zip,Open,MEDICI.zip,c0df65fc-d07c-515e-9a30-a7bf310b6e49
file,2bf81de4-e500-585f-ba50-0bebfccdee6b,Melanoma_intrinsic_SIRPA.zip,ZIP,OHSU-2/Melanoma_intrinsic_SIRPA.zip,Open,Melanoma_intrinsic_SIRPA.zip,dc84c73f-8d98-5914-9c8f-210f0e2640be
file,d150ec5c-92e3-5cb7-b5a4-2274bb707d16,MethylMix_Colorectal_Cancer.zip,ZIP,Stanford/MethylMix_Colorectal_Cancer.zip,Open,MethylMix_Colorectal_Cancer.zip,481175ed-5990-5c4a-bb71-da8c837b8bcc
file,b9b4c5b9-f887-5209-a22c-d2007d82256e,MKK3_MYC_HTS.zip,ZIP,Emory/MKK3_MYC_HTS.zip,Open,MKK3_MYC_HTS.zip,8e53681d-4f98-58f0-bba7-f2e26f3ac55a
file,db2921da-6569-56f8-886a-dd67de0ce303,MSCC_Kinome_Doxorubicin.zip,ZIP,FHCRC-1/MSCC_Kinome_Doxorubicin.zip,Open,MSCC_Kinome_Doxorubicin.zip,e2a2c4e4-da7c-5431-b323-0f47ff40bbe0
file,f8c864e8-6f5d-510f-9549-dac4c2d49fb6,MSCC_Kinome_Doxorubicin_Kemp_2016.zip,ZIP,FHCRC-1/MSCC_Kinome_Doxorubicin_Kemp_2016.zip,Open,MSCC_Kinome_Doxorubicin_Kemp_2016.zip,a25513f1-a966-5b23-b908-dfa9d3bf88dd
file,7b8f8918-5e79-5f68-ac6c-4be110ee1364,MYCN_ProteinStability_Kinases.zip,ZIP,Columbia/MYCN_ProteinStability_Kinases.zip,Open,MYCN_ProteinStability_Kinases.zip,4f2e21ed-c146-57e1-8b43-44100d24da30
file,e4a2180a-0103-50b0-889b-0222382dc29d,NanoPCA.zip,ZIP,Emory/NanoPCA.zip,Open,NanoPCA.zip,d355fb6a-ab98-5c56-a0ac-7c8d16ae8974
file,042dc458-b1a9-5d2c-a30b-d796b2ab4dba,NanoString_MUC16_Ovarian_Cancer_Normal_Tissues.zip,ZIP,FHCRC-2/NanoString_MUC16_Ovarian_Cancer_Normal_Tissues.zip,Open,NanoString_MUC16_Ovarian_Cancer_Normal_Tissues.zip,7853b10f-20cb-54c4-9396-663807be4c20
file,12f14ca0-77c8-5b0c-a70d-554c61f11bc6,NB_Druggable_Vehicle_Grandori_2011.zip,ZIP,FHCRC-1/NB_Druggable_Vehicle_Grandori_2011.zip,Open,NB_Druggable_Vehicle_Grandori_2011.zip,a9689b68-e4e1-5739-a595-f7751fc13084
file,247dd518-ebfa-5bd0-ac29-7ccc99a79db2,NB_Kinome_RA_Grandori_2010.zip,ZIP,FHCRC-1/NB_Kinome_RA_Grandori_2010.zip,Open,NB_Kinome_RA_Grandori_2010.zip,6638a720-6e51-574d-963b-25c1aaf32af1
file,194acde6-1798-570a-b90b-59489f95b10f,NB_Kinome_Vehicle_Grandori_2009.zip,ZIP,FHCRC-1/NB_Kinome_Vehicle_Grandori_2009.zip,Open,NB_Kinome_Vehicle_Grandori_2009.zip,f8307dd7-8a9c-5478-8929-7d1ffc392f2d
file,5dc5d7ab-c971-54ac-8633-e43a36899a1e,neoPPI_qHTdS_BRETn_DriverMutations_Interactome.zip,ZIP,Emory/neoPPI_qHTdS_BRETn_DriverMutations_Interactome.zip,Open,neoPPI_qHTdS_BRETn_DriverMutations_Interactome.zip,a778bdb1-8528-5f8c-8ce0-fb6378c51b89
file,fce9672f-8791-561e-ab40-f0633f9f9fda,NET_Gene_Network.zip,ZIP,Columbia/NET_Gene_Network.zip,Open,NET_Gene_Network.zip,f9f9cfa3-f551-5b32-b583-0eecc93eaa41
file,96beb130-f0b6-557f-8b94-02b3ed3630ab,Neuroblastoma_TEAD4_MYCN.zip,ZIP,Columbia/Neuroblastoma_TEAD4_MYCN.zip,Open,Neuroblastoma_TEAD4_MYCN.zip,0983de6c-d25b-5ede-bc53-243bce757ca3
file,67bfc7d1-6b69-5cc7-ad5b-722ad4a41216,NSCLC_Cell_Line_siRNA_Screening.zip,ZIP,UTSW/NSCLC_Cell_Line_siRNA_Screening.zip,Open,NSCLC_Cell_Line_siRNA_Screening.zip,0509e8bb-c3c7-5e4d-a29a-e55bd126b90c
file,ff07a0f2-ce04-5e1b-bed1-f9be38ffe0b5,Ovarian_Druggable_Cisplatin.zip,ZIP,FHCRC-1/Ovarian_Druggable_Cisplatin.zip,Open,Ovarian_Druggable_Cisplatin.zip,be2c4d7f-5496-5198-ae83-31c41c0d0061
file,f80090ac-13e3-5a72-aff5-93d6a2daf916,Ovarian_Kinome_Vehicle.zip,ZIP,FHCRC-1/Ovarian_Kinome_Vehicle.zip,Open,Ovarian_Kinome_Vehicle.zip,f5105086-af37-5d87-953b-302ceb6e60ad
file,93f8d9c0-07a6-5339-9082-e665a12ce4ae,OVCA_Rucaparib_2020.zip,ZIP,FHCRC-1/OVCA_Rucaparib_2020.zip,Open,OVCA_Rucaparib_2020.zip,69f7e180-8d5e-50e5-8f1d-e612d13c0ebc
file,63cc8c21-fd92-5d6a-8b17-df2fb13c1668,PAAD_Druggable_Vehicle_Kemp_2012.zip,ZIP,FHCRC-1/PAAD_Druggable_Vehicle_Kemp_2012.zip,Open,PAAD_Druggable_Vehicle_Kemp_2012.zip,56326aad-8988-5dbb-85b4-968ff723555d
file,a0fc3b19-ae7d-54c7-96b1-5226fdf4dd4d,PAAD_Kinome_Vehicle_Kemp_2013.zip,ZIP,FHCRC-1/PAAD_Kinome_Vehicle_Kemp_2013.zip,Open,PAAD_Kinome_Vehicle_Kemp_2013.zip,6da186e1-bb02-5824-a36f-b51bfb19734b
file,4b3d0795-170a-5340-9728-1b1ee214469a,PDAC_metastasis_colonization_FOSL1_SMAD4,ZIP,DFCI/PDAC_metastasis_colonization_FOSL1_SMAD4,Open,PDAC_metastasis_colonization_FOSL1_SMAD4,5ac3a8db-c92c-508e-93a5-63f9584d3857
file,3138831c-83d8-59b4-a2b3-b9b0852005fe,PIK3CA_Allelic_Series_Construction.zip,ZIP,UTMDA-2/PIK3CA_Allelic_Series_Construction.zip,Open,PIK3CA_Allelic_Series_Construction.zip,38bf1ccf-44dd-56bc-8cd1-dd56952d722c
file,4d7d182e-0b65-5de0-af3a-6ccde8d78f2b,PIK3R1_Neomorphic_Mutations.zip,ZIP,UTMDA-2/PIK3R1_Neomorphic_Mutations.zip,Open,PIK3R1_Neomorphic_Mutations.zip,7331908a-9179-5d2b-ad09-c59f6eaa10b8
file,08235fa2-e726-58f1-92b4-13a6d66dd5fe,Polypharmacology_Pharmacogenomics_DREAM-Challenge.zip,ZIP,Columbia/Polypharmacology_Pharmacogenomics_DREAM-Challenge.zip,Open,Polypharmacology_Pharmacogenomics_DREAM-Challenge.zip,5746a0f1-d51d-5380-b997-18b7fa90e976
file,bdbcf1b5-4d60-5eb9-9e1f-560a344d1fac,Polypharmacology_Pharmacogenomics_DREAMv2-Challenge.zip,ZIP,Columbia/Polypharmacology_Pharmacogenomics_DREAMv2-Challenge.zip,Open,Polypharmacology_Pharmacogenomics_DREAMv2-Challenge.zip,ab5702e2-acc4-5234-86ee-d9723794e4db
file,778b27cb-5f73-55fe-98f6-5be18e8958c4,ProstateCancer_Interactome_PDXmodels.zip,ZIP,Columbia/ProstateCancer_Interactome_PDXmodels.zip,Open,ProstateCancer_Interactome_PDXmodels.zip,3c0ed39c-ab7c-59d1-b33a-56e5407e179c
file,f15abccb-e939-5c52-a520-8b4085566931,Quantitative_Chemotherapy_GI_Map.zip,ZIP,UCSF-1/Quantitative_Chemotherapy_GI_Map.zip,Open,Quantitative_Chemotherapy_GI_Map.zip,015ff3f0-a306-53d1-a3c3-a1c65a9f01cf
file,8261ee29-ada2-5c7c-bbdc-20955dd06a5a,scRNA-seq_PMBCs_TumorMicroenvironment_GastricCancer.zip,ZIP,Stanford/scRNA-seq_PMBCs_TumorMicroenvironment_GastricCancer.zip,Open,scRNA-seq_PMBCs_TumorMicroenvironment_GastricCancer.zip,9f91eadd-775a-5e8a-918d-caf36cfe2a88
file,caa6592f-e1bf-5dc4-9fb3-949fbf3d65d0,shRNA_Screening_Affymetrix.zip,ZIP,DFCI/shRNA_Screening_Affymetrix.zip,Open,shRNA_Screening_Affymetrix.zip,cff79459-5419-5047-b9b6-ee8015c69fa5
file,55a6b48d-9a26-5aed-9fb2-daf407fba081,shRNA_Screening_NGS.zip,ZIP,DFCI/shRNA_Screening_NGS.zip,Open,shRNA_Screening_NGS.zip,d8a32533-a0f5-53ac-801b-b5806de0fe47
file,d7d2ac56-1ca4-5522-9286-a8ece183a7a8,SMAD4.zip,ZIP,Emory/SMAD4.zip,Open,SMAD4.zip,bb4b40a1-63db-5bfe-8df1-97d0703a2b01
file,0be614c2-232c-5fd0-8a03-adfb157a81f6,SMARCA4_AURKA.zip,ZIP,UTSW/SMARCA4_AURKA.zip,Open,SMARCA4_AURKA.zip,d9618156-8127-5805-84bd-7bb13ce2af93
file,80ad9f15-13de-589f-bca5-8265f84acd5c,Spectral_Nature_Fusion_Transcripts_Ovarian_Cancer.zip,ZIP,FHCRC-2/Spectral_Nature_Fusion_Transcripts_Ovarian_Cancer.zip,Open,Spectral_Nature_Fusion_Transcripts_Ovarian_Cancer.zip,a96e3a52-b734-58ec-b263-58f8ad1191bf
file,932766bb-b532-5a3b-97cd-d822f9f797d2,SW04428_Novel_Topoisomerase_1_Inhibitor.zip,ZIP,UTSW/SW04428_Novel_Topoisomerase_1_Inhibitor.zip,Open,SW04428_Novel_Topoisomerase_1_Inhibitor.zip,46d13456-ac72-576c-9fe1-1ba9c775edbe
file,00c9f56e-e70b-53e1-8f10-aa2ae9842874,Therapeutic_Targets_KRAS_Lung_Cancer.zip,ZIP,DFCI/Therapeutic_Targets_KRAS_Lung_Cancer.zip,Open,Therapeutic_Targets_KRAS_Lung_Cancer.zip,48158a61-91b8-552d-87a0-53435090159a
file,0aafbb77-7d54-5068-b025-990320c5cad9,Therapeutic_Targets_Ovarian_Cancer.zip,ZIP,DFCI/Therapeutic_Targets_Ovarian_Cancer.zip,Open,Therapeutic_Targets_Ovarian_Cancer.zip,8297d6f6-3df5-5b1e-b78b-fdf938fae8c1
file,90adb066-8724-57e1-b1a5-490418557df1,TI-Tregs_CRISPR-KO.zip,ZIP,Columbia/TI-Tregs_CRISPR-KO.zip,Open,TI-Tregs_CRISPR-KO.zip,9fd9a631-54e1-5a03-b7df-130b6a73f24e
file,f3aab681-eecc-5ffa-80a7-25c91ccc4d2e,Transcript_Splicing_Ovarian_Cancer_Normal_Tissues,ZIP,FHCRC-2/Transcript_Splicing_Ovarian_Cancer_Normal_Tissues,Open,Transcript_Splicing_Ovarian_Cancer_Normal_Tissues,0042a765-6b50-58eb-a0fb-a5009c44a82b
file,cff06f3a-d7fe-58fd-bfec-211ef1afa899,U01_Natural_Products_Screening.zip,ZIP,UTSW/U01_Natural_Products_Screening.zip,Open,U01_Natural_Products_Screening.zip,6edc6d02-f1b8-585d-876b-d7226ce1e1fb
file,5a2e3214-c92e-5da7-8728-c44da6a4bc07,UTMDA_2017_PDGFRA.zip,ZIP,UTMDA-2/UTMDA_2017_PDGFRA.zip,Open,UTMDA_2017_PDGFRA.zip,b1305c07-74d3-54e7-aed9-2db4c1d290f5
file,7aa033b7-b61c-5c54-9dcc-d0eed64ea012,UTSW_2017_NSCLC.zip,ZIP,UTSW/UTSW_2017_NSCLC.zip,Open,UTSW_2017_NSCLC.zip,b393e110-73d6-59b6-9b37-06198fd1bde6
