project_num	core_project_num	appl_id	fiscal_year	project_title	abstract_text	pref_terms	org_name	org_city	org_state	org_country	principal_investigators	program_officers	award_amount	agency_ic_fundings	award_notice_date	project_start_date	project_end_date	full_foa	api_source_search
5U10CA031946-26	U10CA031946	7252629	2007	Cancer and Leukemia Group B	"  
DESCRIPTION (provided by applicant):  The CALGB is comprised of 28 academic medical centers and over 200 affiliated community hospitals joined in the pursuit of improved cancer treatment and better understanding of tumor biology via the conduct of controlled clinical trials. Over 4000 members of the Group including oncology physicians, statisticians, clinical research associates, oncology nurses, pharmacists, epidemiologists, and basic scientists participate in these studies. From 25-35 Phase Ill protocols are active at any one time, along with Phase II and Phase I studies that provide preliminary data required for the appropriate design of large scale randomized trials. In 2001 the CALGB accrued nearly 6662 entries to its protocols.  Multidisciplinary disease committees of the Group design and implement protocols for the treatment of patients with leukemia, lymphoma, breast, respiratory, GI and GU cancers and melanoma. Modality committees, including Leukemia Correlative Sciences, Solid Tumor Correlative Sciences, Pharmacology and Experimental Therapeutics, Surgery, Pathology, Radiation Oncology, Transplant, Cancer in the Elderly, Cancer Control and Health Outcomes, Oncology Nursing, and Clinical Research Associates serve as the sites for planning and implementing new approaches for these disciplines. Major areas of emphasis in CALGB include development of innovative treatments for patients with cancer; studies of molecular predictors of prognosis and response to therapy; studies of the pharmacokinetics, pharmacodynamics and pharmacogenetics of new and established anticancer drugs; evaluation of minimally invasive surgical techniques; determining the cost and cost-effectiveness of new cancer therapies; evaluating the impact of cancer and its treatment on the quality of life of cancer patients and their caregivers; developing new strategies for cancer prevention; and addressing the needs of special populations, particularly minorities and the elderly. A new activity in Cancer Imaging will be initiated during the coming grant period in an effort to better integrate novel imaging science into cancer treatment studies.  
"	Academic Medical Centers;Address;Antineoplastic Agents;Area;Breast;Cancer Control;Cancer Patient;Cancer and Leukemia Group B;Caregivers;Clinical Research Associate;Community Hospitals;Controlled Clinical Trials;Data;Development;Discipline;Disease;Drug Evaluation;Drug Kinetics;Elderly;Epidemiologist;Grant;Health;Image;Invasive;Malignant Neoplasms;Minority;Modality;Molecular;Oncologic Nursing;Oncology Nurse;Operative Surgical Procedures;Outcome;Pathology;Patients;Pharmacists;Pharmacodynamics;Pharmacogenetics;Pharmacology;Phase;Phase I Clinical Trials;Physicians;Protocols documentation;Quality of life;Radiation Oncology;Randomized Controlled Clinical Trials;Science;Scientist;Site;Solid Neoplasm;Techniques;Therapeutic;Time;Transplantation;Treatment Protocols;Tumor Biology;cancer imaging;cancer prevention;cancer therapy;cost;cost effectiveness;design;improved;innovation;leukemia;leukemia/lymphoma;melanoma;member;multidisciplinary;named group;novel;novel strategies;oncology;outcome forecast;respiratory;response	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	11528699	11528699	2007-06-26T12:06:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
3U10CA031946-26S1	U10CA031946	7476009	2007	Cancer and Leukemia Group B	"_ROVIDED.
 The CALGB is comprised of 28 academic medical centers and over 200 affiliated community hospitals
 joined in the pursuit of improved cancer treatment and better understanding of tumor biology via the
 conduct of controlled clinical trials. Over 4000 members of the Group including oncology physicians,
 statisticians, clinical research associates, oncology nurses, pharmacists, epidemiologists, and basic
 scientists participate in these studies. From 25-35 phase Ill protocols are active at any one time, along
 with Phase II and Phase I studies that provide preliminary data required for the appropriate design of
 large scale randomized trials. In 2001 the CALGB accrued nearly 6662 entries to its protocols.
 Multidisciplinary disease committees of the Group design and implement protocols for the treatment of
 patients with leukemia, lymphoma, breast, respiratory, GI and GU cancer and melanoma. Modality
 committees, including Leukemia Correlative Sciences, Solid Tumor Correlative Sciences, Pharmacology
 and Experimental Therapeutics, Surgery, Pathology, Radiation Oncology, Transplant, Cancer in the
 Elderly, Cancer Control and Health Outcomes, Oncology Nursing, and Clinical Research Associates
 serve as the sites for planning and implementing new approaches for these disciplines. Major areas of
 emphasis in CALGB include development of innovative treatments for patients with cancer; studies of
 molecular predictors of prognosis and response to therapy; studies of the pharmacokinetics,
 pharmacodynamics and pharmacogenetics of new and established anticancer drugs; evaluation of
 minimally invasive surgical techniques; determining the cost and cost-effectiveness of new cancer
 therapies; evaluating the impact of cancer and its treatment on the quality of life of cancer patients and
 their caregivers; developing new strategies for cancer prevention; and addressing the needs of special
 populations, particularly minorities and the elderly. A new activity in Cancer Imaging will be initiated
 during the coming grant period in an effort to better integrate novel imaging science into cancer treatment
 studies."	Academic Medical Centers;Address;Antineoplastic Agents;Area;Breast;Cancer Control;Cancer Patient;Cancer and Leukemia Group B;Caregivers;Clinical Research Associate;Community Hospitals;Controlled Clinical Trials;Data;Development;Discipline;Disease;Drug Evaluation;Drug Kinetics;Elderly;Epidemiologist;Grant;Health;Image;Invasive;Malignant Neoplasms;Minority;Modality;Molecular;Oncologic Nursing;Oncology Nurse;Operative Surgical Procedures;Outcome;Pathology;Patients;Pharmacists;Pharmacodynamics;Pharmacogenetics;Pharmacology;Phase;Phase I Clinical Trials;Physicians;Protocols documentation;Quality of life;Radiation Oncology;Randomized Controlled Clinical Trials;Science;Scientist;Site;Solid Neoplasm;Techniques;Therapeutic;Time;Transplantation;Treatment Protocols;Tumor Biology;cancer imaging;cancer prevention;cancer therapy;cost;cost effectiveness;design;improved;innovation;leukemia;leukemia/lymphoma;melanoma;member;multidisciplinary;named group;novel;novel strategies;oncology;outcome forecast;respiratory;response	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	318841	318841	2007-07-25T12:07:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
3U10CA031946-26S2	U10CA031946	7497393	2007	Cancer and Leukemia Group B	"_ROVIDED.
 The CALGB is comprised of 28 academic medical centers and over 200 affiliated community hospitals
 joined in the pursuit of improved cancer treatment and better understanding of tumor biology via the
 conduct of controlled clinical trials. Over 4000 members of the Group including oncology physicians,
 statisticians, clinical research associates, oncology nurses, pharmacists, epidemiologists, and basic
 scientists participate in these studies. From 25-35 phase Ill protocols are active at any one time, along
 with Phase II and Phase I studies that provide preliminary data required for the appropriate design of
 large scale randomized trials. In 2001 the CALGB accrued nearly 6662 entries to its protocols.
 Multidisciplinary disease committees of the Group design and implement protocols for the treatment of
 patients with leukemia, lymphoma, breast, respiratory, GI and GU cancer and melanoma. Modality
 committees, including Leukemia Correlative Sciences, Solid Tumor Correlative Sciences, Pharmacology
 and Experimental Therapeutics, Surgery, Pathology, Radiation Oncology, Transplant, Cancer in the
 Elderly, Cancer Control and Health Outcomes, Oncology Nursing, and Clinical Research Associates
 serve as the sites for planning and implementing new approaches for these disciplines. Major areas of
 emphasis in CALGB include development of innovative treatments for patients with cancer; studies of
 molecular predictors of prognosis and response to therapy; studies of the pharmacokinetics,
 pharmacodynamics and pharmacogenetics of new and established anticancer drugs; evaluation of
 minimally invasive surgical techniques; determining the cost and cost-effectiveness of new cancer
 therapies; evaluating the impact of cancer and its treatment on the quality of life of cancer patients and
 their caregivers; developing new strategies for cancer prevention; and addressing the needs of special
 populations, particularly minorities and the elderly. A new activity in Cancer Imaging will be initiated
 during the coming grant period in an effort to better integrate novel imaging science into cancer treatment
 studies."	Academic Medical Centers;Address;Antineoplastic Agents;Area;Breast;Cancer Control;Cancer Patient;Cancer and Leukemia Group B;Caregivers;Clinical Research Associate;Community Hospitals;Controlled Clinical Trials;Data;Development;Discipline;Disease;Drug Evaluation;Drug Kinetics;Elderly;Epidemiologist;Grant;Health;Image;Invasive;Malignant Neoplasms;Minority;Modality;Molecular;Oncologic Nursing;Oncology Nurse;Operative Surgical Procedures;Outcome;Pathology;Patients;Pharmacists;Pharmacodynamics;Pharmacogenetics;Pharmacology;Phase;Phase I Clinical Trials;Physicians;Protocols documentation;Quality of life;Radiation Oncology;Randomized Controlled Clinical Trials;Science;Scientist;Site;Solid Neoplasm;Techniques;Therapeutic;Time;Transplantation;Treatment Protocols;Tumor Biology;cancer imaging;cancer prevention;cancer therapy;cost;cost effectiveness;design;improved;innovation;leukemia;leukemia/lymphoma;melanoma;member;multidisciplinary;named group;novel;novel strategies;oncology;outcome forecast;respiratory;response	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	450000	450000	2007-09-17T12:09:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
5U10CA031946-25	U10CA031946	7048674	2006	Cancer and Leukemia Group B	"  
DESCRIPTION (provided by applicant):  The CALGB is comprised of 28 academic medical centers and over 200 affiliated community hospitals joined in the pursuit of improved cancer treatment and better understanding of tumor biology via the conduct of controlled clinical trials. Over 4000 members of the Group including oncology physicians, statisticians, clinical research associates, oncology nurses, pharmacists, epidemiologists, and basic scientists participate in these studies. From 25-35 Phase Ill protocols are active at any one time, along with Phase II and Phase I studies that provide preliminary data required for the appropriate design of large scale randomized trials. In 2001 the CALGB accrued nearly 6662 entries to its protocols.  Multidisciplinary disease committees of the Group design and implement protocols for the treatment of patients with leukemia, lymphoma, breast, respiratory, GI and GU cancers and melanoma. Modality committees, including Leukemia Correlative Sciences, Solid Tumor Correlative Sciences, Pharmacology and Experimental Therapeutics, Surgery, Pathology, Radiation Oncology, Transplant, Cancer in the Elderly, Cancer Control and Health Outcomes, Oncology Nursing, and Clinical Research Associates serve as the sites for planning and implementing new approaches for these disciplines. Major areas of emphasis in CALGB include development of innovative treatments for patients with cancer; studies of molecular predictors of prognosis and response to therapy; studies of the pharmacokinetics, pharmacodynamics and pharmacogenetics of new and established anticancer drugs; evaluation of minimally invasive surgical techniques; determining the cost and cost-effectiveness of new cancer therapies; evaluating the impact of cancer and its treatment on the quality of life of cancer patients and their caregivers; developing new strategies for cancer prevention; and addressing the needs of special populations, particularly minorities and the elderly. A new activity in Cancer Imaging will be initiated during the coming grant period in an effort to better integrate novel imaging science into cancer treatment studies.  
"	AIDS related neoplasm /cancer;aging;antineoplastics;bone marrow transplantation;breast neoplasms;cancer prevention;cancer registry /resource;carmustine;chemoprevention;cis platinum compound;clinical research;clinical trials;combination cancer therapy;combination chemotherapy;cooperative study;cyclophosphamide;doxorubicin;drug resistance;finasteride;fluorouracil;gastrointestinal neoplasms;health care cost /financing;hormone therapy;human genetic material tag;human subject;human therapy evaluation;interleukin 2;leucovorin;leukemia;lymphoma;melanoma;neoplasm /cancer chemotherapy;neoplasm /cancer diagnosis;neoplasm /cancer epidemiology;neoplasm /cancer genetics;neoplasm /cancer immunotherapy;neoplasm /cancer radiation therapy;neoplasm /cancer surgery;neoplasm /cancer vaccine;oncology nursing;paclitaxel;pathology;prostate neoplasms;psychology;quality of life;respiratory neoplasm;tamoxifen;tissue resource /registry;weight loss	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	10489170	10489170	2006-06-23T12:06:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
3U10CA031946-23S1	U10CA031946	7000179	2005	Cancer and Leukemia Group B	"  
DESCRIPTION (provided by applicant):  The CALGB is comprised of 28 academic medical centers and over 200 affiliated community hospitals joined in the pursuit of improved cancer treatment and better understanding of tumor biology via the conduct of controlled clinical trials. Over 4000 members of the Group including oncology physicians, statisticians, clinical research associates, oncology nurses, pharmacists, epidemiologists, and basic scientists participate in these studies. From 25-35 Phase Ill protocols are active at any one time, along with Phase II and Phase I studies that provide preliminary data required for the appropriate design of large scale randomized trials. In 2001 the CALGB accrued nearly 6662 entries to its protocols.  Multidisciplinary disease committees of the Group design and implement protocols for the treatment of patients with leukemia, lymphoma, breast, respiratory, GI and GU cancers and melanoma. Modality committees, including Leukemia Correlative Sciences, Solid Tumor Correlative Sciences, Pharmacology and Experimental Therapeutics, Surgery, Pathology, Radiation Oncology, Transplant, Cancer in the Elderly, Cancer Control and Health Outcomes, Oncology Nursing, and Clinical Research Associates serve as the sites for planning and implementing new approaches for these disciplines. Major areas of emphasis in CALGB include development of innovative treatments for patients with cancer; studies of molecular predictors of prognosis and response to therapy; studies of the pharmacokinetics, pharmacodynamics and pharmacogenetics of new and established anticancer drugs; evaluation of minimally invasive surgical techniques; determining the cost and cost-effectiveness of new cancer therapies; evaluating the impact of cancer and its treatment on the quality of life of cancer patients and their caregivers; developing new strategies for cancer prevention; and addressing the needs of special populations, particularly minorities and the elderly. A new activity in Cancer Imaging will be initiated during the coming grant period in an effort to better integrate novel imaging science into cancer treatment studies.  
"	AIDS related neoplasm /cancer;aging;antineoplastics;bone marrow transplantation;breast neoplasms;cancer prevention;cancer registry /resource;carmustine;chemoprevention;cis platinum compound;clinical research;clinical trials;combination cancer therapy;combination chemotherapy;cooperative study;cyclophosphamide;doxorubicin;drug resistance;finasteride;fluorouracil;gastrointestinal neoplasms;health care cost /financing;hormone therapy;human genetic material tag;human subject;human therapy evaluation;interleukin 2;leucovorin;leukemia;lymphoma;melanoma;neoplasm /cancer chemotherapy;neoplasm /cancer diagnosis;neoplasm /cancer epidemiology;neoplasm /cancer genetics;neoplasm /cancer immunotherapy;neoplasm /cancer radiation therapy;neoplasm /cancer surgery;neoplasm /cancer vaccine;oncology nursing;paclitaxel;pathology;prostate neoplasms;psychology;quality of life;respiratory neoplasm;tamoxifen;tissue resource /registry;weight loss	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	42575	42575	2004-12-23T12:12:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
5U10CA031946-24	U10CA031946	6890019	2005	Cancer and Leukemia Group B	"  
DESCRIPTION (provided by applicant):  The CALGB is comprised of 28 academic medical centers and over 200 affiliated community hospitals joined in the pursuit of improved cancer treatment and better understanding of tumor biology via the conduct of controlled clinical trials. Over 4000 members of the Group including oncology physicians, statisticians, clinical research associates, oncology nurses, pharmacists, epidemiologists, and basic scientists participate in these studies. From 25-35 Phase Ill protocols are active at any one time, along with Phase II and Phase I studies that provide preliminary data required for the appropriate design of large scale randomized trials. In 2001 the CALGB accrued nearly 6662 entries to its protocols.  Multidisciplinary disease committees of the Group design and implement protocols for the treatment of patients with leukemia, lymphoma, breast, respiratory, GI and GU cancers and melanoma. Modality committees, including Leukemia Correlative Sciences, Solid Tumor Correlative Sciences, Pharmacology and Experimental Therapeutics, Surgery, Pathology, Radiation Oncology, Transplant, Cancer in the Elderly, Cancer Control and Health Outcomes, Oncology Nursing, and Clinical Research Associates serve as the sites for planning and implementing new approaches for these disciplines. Major areas of emphasis in CALGB include development of innovative treatments for patients with cancer; studies of molecular predictors of prognosis and response to therapy; studies of the pharmacokinetics, pharmacodynamics and pharmacogenetics of new and established anticancer drugs; evaluation of minimally invasive surgical techniques; determining the cost and cost-effectiveness of new cancer therapies; evaluating the impact of cancer and its treatment on the quality of life of cancer patients and their caregivers; developing new strategies for cancer prevention; and addressing the needs of special populations, particularly minorities and the elderly. A new activity in Cancer Imaging will be initiated during the coming grant period in an effort to better integrate novel imaging science into cancer treatment studies.  
"	AIDS related neoplasm /cancer;aging;antineoplastics;bone marrow transplantation;breast neoplasms;cancer prevention;cancer registry /resource;carmustine;chemoprevention;cis platinum compound;clinical research;clinical trials;combination cancer therapy;combination chemotherapy;cooperative study;cyclophosphamide;doxorubicin;drug resistance;finasteride;fluorouracil;gastrointestinal neoplasms;health care cost /financing;hormone therapy;human genetic material tag;human subject;human therapy evaluation;interleukin 2;leucovorin;leukemia;lymphoma;melanoma;neoplasm /cancer chemotherapy;neoplasm /cancer diagnosis;neoplasm /cancer epidemiology;neoplasm /cancer genetics;neoplasm /cancer immunotherapy;neoplasm /cancer radiation therapy;neoplasm /cancer surgery;neoplasm /cancer vaccine;oncology nursing;paclitaxel;pathology;prostate neoplasms;psychology;quality of life;respiratory neoplasm;tamoxifen;tissue resource /registry;weight loss	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	9445464	9445464	2005-04-01T12:04:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
5U10CA031946-23	U10CA031946	6749547	2004	Cancer and Leukemia Group B	"  
DESCRIPTION (provided by applicant):  The CALGB is comprised of 28 academic medical centers and over 200 affiliated community hospitals joined in the pursuit of improved cancer treatment and better understanding of tumor biology via the conduct of controlled clinical trials. Over 4000 members of the Group including oncology physicians, statisticians, clinical research associates, oncology nurses, pharmacists, epidemiologists, and basic scientists participate in these studies. From 25-35 Phase Ill protocols are active at any one time, along with Phase II and Phase I studies that provide preliminary data required for the appropriate design of large scale randomized trials. In 2001 the CALGB accrued nearly 6662 entries to its protocols.  Multidisciplinary disease committees of the Group design and implement protocols for the treatment of patients with leukemia, lymphoma, breast, respiratory, GI and GU cancers and melanoma. Modality committees, including Leukemia Correlative Sciences, Solid Tumor Correlative Sciences, Pharmacology and Experimental Therapeutics, Surgery, Pathology, Radiation Oncology, Transplant, Cancer in the Elderly, Cancer Control and Health Outcomes, Oncology Nursing, and Clinical Research Associates serve as the sites for planning and implementing new approaches for these disciplines. Major areas of emphasis in CALGB include development of innovative treatments for patients with cancer; studies of molecular predictors of prognosis and response to therapy; studies of the pharmacokinetics, pharmacodynamics and pharmacogenetics of new and established anticancer drugs; evaluation of minimally invasive surgical techniques; determining the cost and cost-effectiveness of new cancer therapies; evaluating the impact of cancer and its treatment on the quality of life of cancer patients and their caregivers; developing new strategies for cancer prevention; and addressing the needs of special populations, particularly minorities and the elderly. A new activity in Cancer Imaging will be initiated during the coming grant period in an effort to better integrate novel imaging science into cancer treatment studies.  
"	AIDS related neoplasm /cancer;aging;antineoplastics;bone marrow transplantation;breast neoplasms;cancer prevention;cancer registry /resource;carmustine;chemoprevention;cis platinum compound;clinical research;clinical trials;combination cancer therapy;combination chemotherapy;cooperative study;cyclophosphamide;doxorubicin;drug resistance;finasteride;fluorouracil;gastrointestinal neoplasms;health care cost /financing;hormone therapy;human genetic material tag;human subject;human therapy evaluation;interleukin 2;leucovorin;leukemia;lymphoma;melanoma;neoplasm /cancer chemotherapy;neoplasm /cancer diagnosis;neoplasm /cancer epidemiology;neoplasm /cancer genetics;neoplasm /cancer immunotherapy;neoplasm /cancer radiation therapy;neoplasm /cancer surgery;neoplasm /cancer vaccine;oncology nursing;paclitaxel;pathology;prostate neoplasms;psychology;quality of life;respiratory neoplasm;tamoxifen;tissue resource /registry;weight loss	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	9338719	9338719	2004-04-22T12:04:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
3U10CA031946-22S1	U10CA031946	6801242	2003	Cancer and Leukemia Group B		AIDS related neoplasm /cancer; aging; antineoplastics; bone marrow transplantation; breast neoplasms; cancer prevention; cancer registry /resource; carmustine; chemoprevention; cis platinum compound; clinical research; clinical trials; combination cancer therapy; combination chemotherapy; cooperative study; cyclophosphamide; doxorubicin; drug resistance; finasteride; fluorouracil; gastrointestinal neoplasms; health care cost /financing; hormone therapy; human genetic material tag; human subject; human therapy evaluation; interleukin 2; leucovorin; leukemia; lymphoma; melanoma; neoplasm /cancer chemotherapy; neoplasm /cancer diagnosis; neoplasm /cancer epidemiology; neoplasm /cancer genetics; neoplasm /cancer immunotherapy; neoplasm /cancer radiation therapy; neoplasm /cancer surgery; neoplasm /cancer vaccine; oncology nursing; paclitaxel; pathology; prostate neoplasms; psychology; quality of life; respiratory neoplasm; tamoxifen; tissue resource /registry; weight loss	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	295000	295000	2003-09-18T12:09:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
2U10CA031946-22	U10CA031946	6595689	2003	Cancer and Leukemia Group B	"  
DESCRIPTION (provided by applicant):  The CALGB is comprised of 28 academic medical centers and over 200 affiliated community hospitals joined in the pursuit of improved cancer treatment and better understanding of tumor biology via the conduct of controlled clinical trials. Over 4000 members of the Group including oncology physicians, statisticians, clinical research associates, oncology nurses, pharmacists, epidemiologists, and basic scientists participate in these studies. From 25-35 Phase Ill protocols are active at any one time, along with Phase II and Phase I studies that provide preliminary data required for the appropriate design of large scale randomized trials. In 2001 the CALGB accrued nearly 6662 entries to its protocols.  Multidisciplinary disease committees of the Group design and implement protocols for the treatment of patients with leukemia, lymphoma, breast, respiratory, GI and GU cancers and melanoma. Modality committees, including Leukemia Correlative Sciences, Solid Tumor Correlative Sciences, Pharmacology and Experimental Therapeutics, Surgery, Pathology, Radiation Oncology, Transplant, Cancer in the Elderly, Cancer Control and Health Outcomes, Oncology Nursing, and Clinical Research Associates serve as the sites for planning and implementing new approaches for these disciplines. Major areas of emphasis in CALGB include development of innovative treatments for patients with cancer; studies of molecular predictors of prognosis and response to therapy; studies of the pharmacokinetics, pharmacodynamics and pharmacogenetics of new and established anticancer drugs; evaluation of minimally invasive surgical techniques; determining the cost and cost-effectiveness of new cancer therapies; evaluating the impact of cancer and its treatment on the quality of life of cancer patients and their caregivers; developing new strategies for cancer prevention; and addressing the needs of special populations, particularly minorities and the elderly. A new activity in Cancer Imaging will be initiated during the coming grant period in an effort to better integrate novel imaging science into cancer treatment studies.  
"	AIDS related neoplasm /cancer; aging; antineoplastics; bone marrow transplantation; breast neoplasms; cancer prevention; cancer registry /resource; carmustine; chemoprevention; cis platinum compound; clinical research; clinical trials; combination cancer therapy; combination chemotherapy; cooperative study; cyclophosphamide; doxorubicin; drug resistance; finasteride; fluorouracil; gastrointestinal neoplasms; health care cost /financing; hormone therapy; human genetic material tag; human subject; human therapy evaluation; interleukin 2; leucovorin; leukemia; lymphoma; melanoma; neoplasm /cancer chemotherapy; neoplasm /cancer diagnosis; neoplasm /cancer epidemiology; neoplasm /cancer genetics; neoplasm /cancer immunotherapy; neoplasm /cancer radiation therapy; neoplasm /cancer surgery; neoplasm /cancer vaccine; oncology nursing; paclitaxel; pathology; prostate neoplasms; psychology; quality of life; respiratory neoplasm; tamoxifen; tissue resource /registry; weight loss	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	10184300	10184300	2003-05-20T12:05:00Z	1983-09-30T12:09:00Z	2009-03-31T12:03:00Z	PA-99-058	award_U10CA031946
3U10CA031946-21S1	U10CA031946	6663638	2002	CANCER AND LEUKEMIA GROUP B	"The CALGB is comprised of 31 academic medical centers and over 185              
affiliated community hospitals joined in the pursuit of improved cancer         
treatment and better understanding of tumor biology via the conduct of          
controlled clinical trials.  Over 3000 members of the Group including           
oncology physicians, statisticians, clinical research associates,               
oncology nurses, pharmacists, epidemiologists, and basic scientists             
participate in these studies.  From 25-35 phase III protocols are active        
at any one time, along with Phase II, Phase I and pilot studies required        
for the appropriate design of large scale randomized trials.  In 1996           
the CALGB accrued nearly 4700 entries to its protocols.                         
Multidisciplinary disease committees of the Group design and implement          
protocols for the treatment of patients with leukemia, lymphoma, breast,        
respiratory, GI, and prostate cancer.  Modality Committees, including           
Clinical Economics, Correlative Sciences, Pharmacology and Experimental         
Therapeutics, Psycho-Oncology, Surgery, Pathology, Radiation Oncology,          
Transplantation, Oncology Nursing, and Clinical Research Associates             
serve as the sites for planning and implementing new approaches for             
these disciplines and most committees develop these concepts jointly            
with the appropriate Disease Committees.  Major area of emphasis in             
CALGB include development of innovative treatments for patients with            
cancer; studies of molecular predictors of prognosis and response to            
therapy; studies of pharmacokinetics and pharmacodynamics of new and            
established anticancer drugs; evaluation of minimally invasive surgical         
techniques; determining the cost and cost-effectiveness of new cancer           
therapies; evaluating the impact  of cancer and its treatment on the            
quality of life of cancer patients and their caregivers; developing new         
strategies for cancer prevention; and addressing the needs of special           
populations, particularly minorities and the elderly.                           
"	AIDS related neoplasm /cancer; aging; antineoplastics; bone marrow transplantation; breast neoplasms; cancer prevention; cancer registry /resource; carmustine; chemoprevention; cis platinum compound; clinical research; clinical trials; combination cancer therapy; combination chemotherapy; cooperative study; cyclophosphamide; doxorubicin; drug resistance; finasteride; fluorouracil; gastrointestinal neoplasms; health care cost /financing; hormone therapy; human genetic material tag; human subject; human therapy evaluation; interleukin 2; leucovorin; leukemia; lymphoma; melanoma; neoplasm /cancer chemotherapy; neoplasm /cancer diagnosis; neoplasm /cancer epidemiology; neoplasm /cancer genetics; neoplasm /cancer immunotherapy; neoplasm /cancer radiation therapy; neoplasm /cancer surgery; neoplasm /cancer vaccine; oncology nursing; paclitaxel; pathology; prostate neoplasms; psychology; quality of life; respiratory neoplasm; tamoxifen; tissue resource /registry; weight loss	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	202614	202614	2002-09-27T12:09:00Z	1983-09-30T12:09:00Z	2003-03-31T12:03:00Z		award_U10CA031946
5U10CA031946-21	U10CA031946	6512415	2002	CANCER AND LEUKEMIA GROUP B	"The CALGB is comprised of 31 academic medical centers and over 185              
affiliated community hospitals joined in the pursuit of improved cancer         
treatment and better understanding of tumor biology via the conduct of          
controlled clinical trials.  Over 3000 members of the Group including           
oncology physicians, statisticians, clinical research associates,               
oncology nurses, pharmacists, epidemiologists, and basic scientists             
participate in these studies.  From 25-35 phase III protocols are active        
at any one time, along with Phase II, Phase I and pilot studies required        
for the appropriate design of large scale randomized trials.  In 1996           
the CALGB accrued nearly 4700 entries to its protocols.                         
Multidisciplinary disease committees of the Group design and implement          
protocols for the treatment of patients with leukemia, lymphoma, breast,        
respiratory, GI, and prostate cancer.  Modality Committees, including           
Clinical Economics, Correlative Sciences, Pharmacology and Experimental         
Therapeutics, Psycho-Oncology, Surgery, Pathology, Radiation Oncology,          
Transplantation, Oncology Nursing, and Clinical Research Associates             
serve as the sites for planning and implementing new approaches for             
these disciplines and most committees develop these concepts jointly            
with the appropriate Disease Committees.  Major area of emphasis in             
CALGB include development of innovative treatments for patients with            
cancer; studies of molecular predictors of prognosis and response to            
therapy; studies of pharmacokinetics and pharmacodynamics of new and            
established anticancer drugs; evaluation of minimally invasive surgical         
techniques; determining the cost and cost-effectiveness of new cancer           
therapies; evaluating the impact  of cancer and its treatment on the            
quality of life of cancer patients and their caregivers; developing new         
strategies for cancer prevention; and addressing the needs of special           
populations, particularly minorities and the elderly.                           
"	AIDS related neoplasm /cancer; aging; antineoplastics; bone marrow transplantation; breast neoplasms; cancer prevention; cancer registry /resource; carmustine; chemoprevention; cis platinum compound; clinical research; clinical trials; combination cancer therapy; combination chemotherapy; cooperative study; cyclophosphamide; doxorubicin; drug resistance; finasteride; fluorouracil; gastrointestinal neoplasms; health care cost /financing; hormone therapy; human genetic material tag; human subject; human therapy evaluation; interleukin 2; leucovorin; leukemia; lymphoma; melanoma; neoplasm /cancer chemotherapy; neoplasm /cancer diagnosis; neoplasm /cancer epidemiology; neoplasm /cancer genetics; neoplasm /cancer immunotherapy; neoplasm /cancer radiation therapy; neoplasm /cancer surgery; neoplasm /cancer vaccine; oncology nursing; paclitaxel; pathology; prostate neoplasms; psychology; quality of life; respiratory neoplasm; tamoxifen; tissue resource /registry; weight loss	UNIVERSITY OF CHICAGO	CHICAGO	IL	UNITED STATES	Richard L Schilsky	Margaret M Mooney	10878004	10878004	2002-09-24T12:09:00Z	1983-09-30T12:09:00Z	2003-03-31T12:03:00Z		award_U10CA031946
